030250200262003;107.3;101.6; 99.4;112.7;105.6;102.9;     ;     ; 79.4; 70.4;     ;     ; 79.4; 66.3;     ;     ; 96.2; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250300260001; 99.0;104.7; 99.4; 88.3; 98.4;102.9; 59.5;     ; 59.5; 70.4; 59.5;     ; 59.5; 66.3;100.0;     ;100.0; 87.4; 84.6; 57.9;100.0; 90.8; 88.8; 85.0;N;N;N;N;
030250300262002;109.1;104.7; 99.4;106.2; 98.4;102.9;     ;     ; 59.5; 70.4;     ;     ; 59.5; 66.3;     ;     ;100.0; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250400260001;     ; 97.8; 99.4;     ;101.7;102.9; 64.9;     ; 64.9; 70.4; 59.5;     ; 59.5; 66.3; 87.6;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250400261001; 95.9; 97.8; 99.4;102.8;101.7;102.9;     ;     ; 64.9; 70.4;     ;     ; 59.5; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250400262002;100.4; 97.8; 99.4;100.1;101.7;102.9;     ;     ; 64.9; 70.4;     ;     ; 59.5; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250400262004;     ; 97.8; 99.4;     ;101.7;102.9;     ;     ; 64.9; 70.4;     ;     ; 59.5; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250400262006;     ; 97.8; 99.4;     ;101.7;102.9;     ;     ; 64.9; 70.4;     ;     ; 59.5; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250400262008;     ; 97.8; 99.4;     ;101.7;102.9;     ;     ; 64.9; 70.4;     ;     ; 59.5; 66.3;     ;     ; 87.6; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250500260001;     ;102.7; 99.4;     ;102.4;102.9; 72.4;     ; 72.4; 70.4; 69.5;     ; 69.5; 66.3; 96.9;     ; 96.9; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250500261001;101.7;102.7; 99.4; 98.0;102.4;102.9;     ;     ; 72.4; 70.4;     ;     ; 69.5; 66.3;     ;     ; 96.9; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030250500262002;103.4;102.7; 99.4;105.3;102.4;102.9;     ;     ; 72.4; 70.4;     ;     ; 69.5; 66.3;     ;     ; 96.9; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
030262010260003;     ; 91.1; 99.4;     ; 96.9;102.9; 73.7;     ; 73.7; 70.4; 68.4;     ; 68.4; 66.3; 97.3;     ; 97.3; 87.4;     ;     ;     ;     ;     ;     ;N;N;N;N;
