010011720222017; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 85.5; 86.5; 85.4; 85.6; 1; 2; 2; 2;
010011720222019; 86.9; 83.6;  0.4;  6.6;  0.3;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 12.5;  4.1; 13.6; 22.9; 86.4; 77.1;    394;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 45.7; 41.1; 45.7;     ; 42.8; 35.0; 44.5; 40.9; 54.1; 58.2; 54.3;     ; 56.1; 64.7; 54.8; 58.3; 18.3; 18.6; 19.8; 20.6; 18.9; 18.1; 17.8; 19.2; 10.6; 11.6; 12.2; 12.6;258.2;189.5;206.2;213.5; $44,782; $62,444; $59,605; $62,778; $83,600;$101,093; $95,504; $97,943;  0.0;     ;  0.8;  0.6;  0.0;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;  0.0;     ;  1.8;  0.0; 83.3; 86.5; 85.4; 85.6; 4; 2; 2; 2;
010750030260002;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 22.2; 22.9; 77.8; 77.1;     27;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 55.6; 41.1;     ;     ; 42.8; 35.0; 44.5; 65.0; 44.4; 58.2;     ;     ; 56.1; 64.7; 54.8; 34.3; 16.8; 18.6; 19.8; 15.4;  8.5; 18.1; 17.8;  9.9;  9.1; 11.6; 12.2;  9.4; 75.5;189.5;206.2;140.9; $42,227; $62,444; $59,605; $42,290; $63,011;$101,093; $95,504; $82,187;  7.7;     ;  7.4;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 92.3; 86.5; 82.7; 85.6; 2; 2; 2; 2;
010750030262001;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 22.2; 22.9; 77.8; 77.1;     27;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 55.6; 41.1;     ;     ; 42.8; 35.0; 44.5; 65.0; 44.4; 58.2;     ;     ; 56.1; 64.7; 54.8; 34.3; 16.8; 18.6; 19.8; 15.4;  8.5; 18.1; 17.8;  9.9;  9.1; 11.6; 12.2;  9.4; 75.5;189.5;206.2;140.9; $42,227; $62,444; $59,605; $42,290; $63,011;$101,093; $95,504; $82,187;  7.7;     ;  7.4;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 77.6; 86.5; 82.7; 85.6; 1; 2; 2; 2;
010750040260002;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 16.7; 22.9; 83.3; 77.1;     36;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 69.4; 41.1;     ;     ; 42.8; 35.0; 44.5; 65.0; 30.6; 58.2;     ;     ; 56.1; 64.7; 54.8; 34.3; 12.8; 18.6; 19.8; 15.4; 12.0; 18.1; 17.8;  9.9;  9.2; 11.6; 12.2;  9.4;130.0;189.5;206.2;140.9; $43,627; $62,444; $59,605; $42,290; $76,022;$101,093; $95,504; $82,187;  0.0;     ;  0.0;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 77.4; 86.5; 77.6; 85.6; 3; 2; 2; 2;
010750040261002;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 16.7; 22.9; 83.3; 77.1;     36;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 69.4; 41.1;     ;     ; 42.8; 35.0; 44.5; 65.0; 30.6; 58.2;     ;     ; 56.1; 64.7; 54.8; 34.3; 12.8; 18.6; 19.8; 15.4; 12.0; 18.1; 17.8;  9.9;  9.2; 11.6; 12.2;  9.4;130.0;189.5;206.2;140.9; $43,627; $62,444; $59,605; $42,290; $76,022;$101,093; $95,504; $82,187;  0.0;     ;  0.0;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 80.6; 86.5; 77.6; 85.6; 1; 2; 2; 2;
010750040262001;100.0; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4;  0.0;  4.1; 16.7; 22.9; 83.3; 77.1;     36;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 69.4; 41.1;     ;     ; 42.8; 35.0; 44.5; 65.0; 30.6; 58.2;     ;     ; 56.1; 64.7; 54.8; 34.3; 12.8; 18.6; 19.8; 15.4; 12.0; 18.1; 17.8;  9.9;  9.2; 11.6; 12.2;  9.4;130.0;189.5;206.2;140.9; $43,627; $62,444; $59,605; $42,290; $76,022;$101,093; $95,504; $82,187;  0.0;     ;  0.0;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 75.0; 86.5; 77.6; 85.6;  ; 2; 2; 2;
010750100260009;  4.3; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 95.7;  4.1; 21.3; 22.9; 78.7; 77.1;     94;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 67.0; 41.1;     ;     ; 42.8; 35.0; 44.5; 57.1; 32.0; 58.2;     ;     ; 56.1; 64.7; 54.8; 42.4; 19.8; 18.6; 19.8; 17.4; 12.4; 18.1; 17.8; 14.4; 11.7; 11.6; 12.2; 10.9;159.3;189.5;206.2;187.0; $41,147; $62,444; $59,605; $48,344; $73,083;$101,093; $95,504; $86,861;  3.1;     ;  2.1;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 55.4; 86.5; 53.3; 85.6; 3; 2; 3; 2;
010750100262007;  4.3; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 95.7;  4.1; 21.3; 22.9; 78.7; 77.1;     94;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 67.0; 41.1;     ;     ; 42.8; 35.0; 44.5; 57.1; 32.0; 58.2;     ;     ; 56.1; 64.7; 54.8; 42.4; 19.8; 18.6; 19.8; 17.4; 12.4; 18.1; 17.8; 14.4; 11.7; 11.6; 12.2; 10.9;159.3;189.5;206.2;187.0; $41,147; $62,444; $59,605; $48,344; $73,083;$101,093; $95,504; $86,861;  0.0;     ;  2.1;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 47.9; 86.5; 53.3; 85.6; 2; 2; 3; 2;
010750100262010;  4.3; 83.6;  0.0;  6.6;  0.0;  3.6;  0.0;  1.4;  0.0;  0.1;  0.0;  0.2;  0.0;  0.4; 95.7;  4.1; 21.3; 22.9; 78.7; 77.1;     94;129,995;     ;     ;     ;     ;     ;     ;     ;     ; 67.0; 41.1;     ;     ; 42.8; 35.0; 44.5; 57.1; 32.0; 58.2;     ;     ; 56.1; 64.7; 54.8; 42.4; 19.8; 18.6; 19.8; 17.4; 12.4; 18.1; 17.8; 14.4; 11.7; 11.6; 12.2; 10.9;159.3;189.5;206.2;187.0; $41,147; $62,444; $59,605; $48,344; $73,083;$101,093; $95,504; $86,861;  2.2;     ;  2.1;  0.6;     ;     ;  1.5;  0.3;  0.0;     ;  0.0;  0.6;     ;     ;  1.8;  0.0; 52.8; 86.5; 53.3; 85.6; 4; 2; 3; 2;
