010011720222017;   61;       ;  3,472;1,072,304;  0.0;     ;  0.1;  0.4;   22;       ;  1,768;  548,690;  0.0;     ;  0.2;  0.5;   39;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;   30;       ;  2,930;  547,900;  0.0;     ;  0.1;  0.3;   22;       ;    298;  192,977;  0.0;     ;  0.3;  0.7;    1;       ;     65;  251,440;     ;     ;  0.0;  0.4;    0;       ;     28;   45,188;     ;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      2;    3,177;     ;     ;     ;  0.6;    8;       ;    149;   29,968;     ;     ;  0.0;  0.4;    1;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   16;       ;    591;  146,113;  0.0;     ;  0.3;  0.9;   60;       ;  1,828;  531,157;  0.0;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010011720222019;1,492;       ;  3,472;1,072,304;  0.1;     ;  0.1;  0.4;  796;       ;  1,768;  548,690;  0.3;     ;  0.2;  0.5;  696;       ;  1,704;  523,352;  0.0;     ;  0.1;  0.3;1,250;       ;  2,930;  547,900;  0.2;     ;  0.1;  0.3;  125;       ;    298;  192,977;  0.0;     ;  0.3;  0.7;   26;       ;     65;  251,440;  0.0;     ;  0.0;  0.4;   13;       ;     28;   45,188;  0.0;     ;  0.0;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    1;       ;      2;    3,177;     ;     ;     ;  0.6;   77;       ;    149;   29,968;  0.0;     ;  0.0;  0.4;    2;       ;      6;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;  275;       ;    591;  146,113;  0.7;     ;  0.3;  0.9;  835;       ;  1,828;  531,157;  0.2;     ;  0.1;  0.5;    0;       ;      1;    1,385;
010750030260002;   23;       ;    151;1,072,304;  0.0;     ;  0.7;  0.4;   12;       ;     73;  548,690;  0.0;     ;  0.0;  0.5;   11;       ;     78;  523,352;  0.0;     ;  1.3;  0.3;   22;       ;    148;  547,900;  0.0;     ;  0.7;  0.3;    0;       ;      2;  192,977;     ;     ;     ;  0.7;    0;       ;      0;  251,440;     ;     ;     ;  0.4;    0;       ;      0;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      0;    3,177;     ;     ;     ;  0.6;    1;       ;      1;   29,968;     ;     ;     ;  0.4;    0;       ;      0;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;    7;       ;     35;  146,113;     ;     ;  2.9;  0.9;    1;       ;     59;  531,157;     ;     ;  1.7;  0.5;    0;       ;      0;    1,385;
010750030262001;  128;       ;    151;1,072,304;  0.8;     ;  0.7;  0.4;   61;       ;     73;  548,690;  0.0;     ;  0.0;  0.5;   67;       ;     78;  523,352;  1.5;     ;  1.3;  0.3;  126;       ;    148;  547,900;  0.8;     ;  0.7;  0.3;    2;       ;      2;  192,977;     ;     ;     ;  0.7;    0;       ;      0;  251,440;     ;     ;     ;  0.4;    0;       ;      0;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      0;    3,177;     ;     ;     ;  0.6;    0;       ;      1;   29,968;     ;     ;     ;  0.4;    0;       ;      0;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   28;       ;     35;  146,113;  3.6;     ;  2.9;  0.9;   58;       ;     59;  531,157;  1.7;     ;  1.7;  0.5;    0;       ;      0;    1,385;
010750040260002;   30;       ;    230;1,072,304;  3.3;     ;  1.3;  0.4;   18;       ;    111;  548,690;  5.6;     ;  1.8;  0.5;   12;       ;    119;  523,352;  0.0;     ;  0.8;  0.3;   29;       ;    217;  547,900;  3.4;     ;  1.4;  0.3;    0;       ;      1;  192,977;     ;     ;     ;  0.7;    0;       ;      1;  251,440;     ;     ;     ;  0.4;    0;       ;      0;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      0;    3,177;     ;     ;     ;  0.6;    1;       ;     11;   29,968;     ;     ;  0.0;  0.4;    0;       ;      0;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;    9;       ;     63;  146,113;     ;     ;  1.6;  0.9;    6;       ;    111;  531,157;     ;     ;  1.8;  0.5;    0;       ;      0;    1,385;
010750040261002;  140;       ;    230;1,072,304;  0.0;     ;  1.3;  0.4;   67;       ;    111;  548,690;  0.0;     ;  1.8;  0.5;   73;       ;    119;  523,352;  0.0;     ;  0.8;  0.3;  134;       ;    217;  547,900;  0.0;     ;  1.4;  0.3;    0;       ;      1;  192,977;     ;     ;     ;  0.7;    0;       ;      1;  251,440;     ;     ;     ;  0.4;    0;       ;      0;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      0;    3,177;     ;     ;     ;  0.6;    6;       ;     11;   29,968;     ;     ;  0.0;  0.4;    0;       ;      0;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   38;       ;     63;  146,113;  0.0;     ;  1.6;  0.9;   76;       ;    111;  531,157;  0.0;     ;  1.8;  0.5;    0;       ;      0;    1,385;
010750040262001;   60;       ;    230;1,072,304;  3.3;     ;  1.3;  0.4;   26;       ;    111;  548,690;  3.8;     ;  1.8;  0.5;   34;       ;    119;  523,352;  2.9;     ;  0.8;  0.3;   54;       ;    217;  547,900;  3.7;     ;  1.4;  0.3;    1;       ;      1;  192,977;     ;     ;     ;  0.7;    1;       ;      1;  251,440;     ;     ;     ;  0.4;    0;       ;      0;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      0;    3,177;     ;     ;     ;  0.6;    4;       ;     11;   29,968;     ;     ;  0.0;  0.4;    0;       ;      0;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   16;       ;     63;  146,113;  6.3;     ;  1.6;  0.9;   29;       ;    111;  531,157;  6.9;     ;  1.8;  0.5;    0;       ;      0;    1,385;
010750100260009;   99;       ;    662;1,072,304;  1.0;     ;  1.2;  0.4;   51;       ;    351;  548,690;  0.0;     ;  0.9;  0.5;   48;       ;    311;  523,352;  2.1;     ;  1.6;  0.3;   98;       ;    646;  547,900;  1.0;     ;  1.1;  0.3;    0;       ;      1;  192,977;     ;     ;     ;  0.7;    0;       ;      5;  251,440;     ;     ;     ;  0.4;    1;       ;      5;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    0;       ;      1;    3,177;     ;     ;     ;  0.6;    0;       ;      4;   29,968;     ;     ;     ;  0.4;    1;       ;      2;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   18;       ;    114;  146,113;  5.6;     ;  2.6;  0.9;   27;       ;    313;  531,157;  3.7;     ;  2.6;  0.5;    0;       ;      0;    1,385;
010750100262007;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;
010750100262010;  563;       ;    662;1,072,304;  1.2;     ;  1.2;  0.4;  300;       ;    351;  548,690;  1.0;     ;  0.9;  0.5;  263;       ;    311;  523,352;  1.5;     ;  1.6;  0.3;  548;       ;    646;  547,900;  1.1;     ;  1.1;  0.3;    1;       ;      1;  192,977;     ;     ;     ;  0.7;    5;       ;      5;  251,440;     ;     ;     ;  0.4;    4;       ;      5;   45,188;     ;     ;     ;  0.3;    0;       ;      0;      977;     ;     ;     ;  0.6;    1;       ;      1;    3,177;     ;     ;     ;  0.6;    4;       ;      4;   29,968;     ;     ;     ;  0.4;    1;       ;      2;   75,031;     ;     ;     ;  0.6;    0;       ;      0;      261;     ;     ;     ;  2.3;   96;       ;    114;  146,113;  2.1;     ;  2.6;  0.9;  286;       ;    313;  531,157;  2.4;     ;  2.6;  0.5;    0;       ;      0;    1,385;
