010011720222016;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
010011720222017;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
010011720222019;  511;       ;  1,459;  448,699;  0.2;     ;  0.4;  0.5;  276;       ;    750;  228,285;  0.4;     ;  0.5;  0.6;  235;       ;    709;  220,300;  0.0;     ;  0.3;  0.4;  433;       ;  1,276;  248,119;  0.2;     ;  0.4;  0.2;   38;       ;    106;   82,562;  0.0;     ;  0.9;  1.2;    8;       ;     23;   85,745;     ;     ;  0.0;  0.6;    4;       ;     12;   18,385;     ;     ;  0.0;  0.1;    1;       ;      2;      751;     ;     ;     ;  0.5;   27;       ;     40;   12,734;  0.0;     ;  0.0;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;  106;       ;    254;   62,799;  0.0;     ;  0.4;  0.8;  261;       ;    663;  186,799;  0.4;     ;  0.8;  0.8;
010750030260002;   28;       ;     68;  448,699;  0.0;     ;  0.0;  0.5;   15;       ;     40;  228,285;  0.0;     ;  0.0;  0.6;   13;       ;     28;  220,300;  0.0;     ;  0.0;  0.4;   28;       ;     68;  248,119;  0.0;     ;  0.0;  0.2;    0;       ;      0;   82,562;     ;     ;     ;  1.2;    0;       ;      0;   85,745;     ;     ;     ;  0.6;    0;       ;      0;   18,385;     ;     ;     ;  0.1;    0;       ;      0;      751;     ;     ;     ;  0.5;    0;       ;      0;   12,734;     ;     ;     ;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;    9;       ;     16;   62,799;     ;     ;  0.0;  0.8;    4;       ;     23;  186,799;     ;     ;  0.0;  0.8;
010750030262001;   40;       ;     68;  448,699;  0.0;     ;  0.0;  0.5;   25;       ;     40;  228,285;  0.0;     ;  0.0;  0.6;   15;       ;     28;  220,300;  0.0;     ;  0.0;  0.4;   40;       ;     68;  248,119;  0.0;     ;  0.0;  0.2;    0;       ;      0;   82,562;     ;     ;     ;  1.2;    0;       ;      0;   85,745;     ;     ;     ;  0.6;    0;       ;      0;   18,385;     ;     ;     ;  0.1;    0;       ;      0;      751;     ;     ;     ;  0.5;    0;       ;      0;   12,734;     ;     ;     ;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;    7;       ;     16;   62,799;     ;     ;  0.0;  0.8;   19;       ;     23;  186,799;  0.0;     ;  0.0;  0.8;
010750040260002;   29;       ;     90;  448,699;  0.0;     ;  0.0;  0.5;   13;       ;     49;  228,285;  0.0;     ;  0.0;  0.6;   16;       ;     41;  220,300;  0.0;     ;  0.0;  0.4;   29;       ;     89;  248,119;  0.0;     ;  0.0;  0.2;    0;       ;      0;   82,562;     ;     ;     ;  1.2;    0;       ;      0;   85,745;     ;     ;     ;  0.6;    0;       ;      0;   18,385;     ;     ;     ;  0.1;    0;       ;      0;      751;     ;     ;     ;  0.5;    0;       ;      1;   12,734;     ;     ;     ;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;    8;       ;     18;   62,799;     ;     ;  0.0;  0.8;   13;       ;     43;  186,799;  0.0;     ;  0.0;  0.8;
010750040261002;   17;       ;     90;  448,699;  0.0;     ;  0.0;  0.5;   11;       ;     49;  228,285;  0.0;     ;  0.0;  0.6;    6;       ;     41;  220,300;     ;     ;  0.0;  0.4;   17;       ;     89;  248,119;  0.0;     ;  0.0;  0.2;    0;       ;      0;   82,562;     ;     ;     ;  1.2;    0;       ;      0;   85,745;     ;     ;     ;  0.6;    0;       ;      0;   18,385;     ;     ;     ;  0.1;    0;       ;      0;      751;     ;     ;     ;  0.5;    0;       ;      1;   12,734;     ;     ;     ;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;    2;       ;     18;   62,799;     ;     ;  0.0;  0.8;    5;       ;     43;  186,799;     ;     ;  0.0;  0.8;
010750040262001;   44;       ;     90;  448,699;  0.0;     ;  0.0;  0.5;   25;       ;     49;  228,285;  0.0;     ;  0.0;  0.6;   19;       ;     41;  220,300;  0.0;     ;  0.0;  0.4;   43;       ;     89;  248,119;  0.0;     ;  0.0;  0.2;    0;       ;      0;   82,562;     ;     ;     ;  1.2;    0;       ;      0;   85,745;     ;     ;     ;  0.6;    0;       ;      0;   18,385;     ;     ;     ;  0.1;    0;       ;      0;      751;     ;     ;     ;  0.5;    1;       ;      1;   12,734;     ;     ;     ;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;    8;       ;     18;   62,799;     ;     ;  0.0;  0.8;   25;       ;     43;  186,799;  0.0;     ;  0.0;  0.8;
010750100260009;   96;       ;    278;  448,699;  0.0;     ;  0.0;  0.5;   58;       ;    160;  228,285;  0.0;     ;  0.0;  0.6;   38;       ;    118;  220,300;  0.0;     ;  0.0;  0.4;   95;       ;    271;  248,119;  0.0;     ;  0.0;  0.2;    0;       ;      1;   82,562;     ;     ;     ;  1.2;    0;       ;      2;   85,745;     ;     ;     ;  0.6;    0;       ;      2;   18,385;     ;     ;     ;  0.1;    0;       ;      0;      751;     ;     ;     ;  0.5;    1;       ;      2;   12,734;     ;     ;     ;  0.5;    0;       ;      0;   25,035;     ;     ;     ;  0.4;    0;       ;      0;      120;     ;     ;     ;  0.0;   16;       ;     67;   62,799;  0.0;     ;  0.0;  0.8;   17;       ;    102;  186,799;  0.0;     ;  0.0;  0.8;
010750100262007;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;     ;       ;       ;         ;     ;     ;     ;     ;
