080891450222005;    $20,664,785; 45.9; 58.7;     $1,901,719;  4.2;  6.3;    $14,376,809; 31.9; 18.6;     $4,131,578;  9.2;  9.0;     $3,988,751;  8.9;  7.4;    $45,063,642;   $86,328;  $148,827;  $161,875; 5.57; 3.75; 3.66;  $5,596;  $6,103;  $5,921;  $6,130; $10,608; $10,417; $10,006; $10,343;    $21,141,616; 46.7; 46.7;     $1,529,223;  3.4;  2.4;    $17,338,279; 38.3; 32.7;     $5,290,960; 11.7; 18.2;    $33,815,745; 74.6; 71.5;     $5,312,268; 11.7;  8.6;     $2,081,319;  4.6;  3.9;     $2,482,343;  5.5;  6.3;             $0;  0.0;  0.0;     $1,215,338;  2.7;  1.8;       $393,065;  0.9;  0.9;             $0;  0.0;  6.8;    $45,300,078;
080891450222006;    $20,664,785; 45.9; 58.7;     $1,901,719;  4.2;  6.3;    $14,376,809; 31.9; 18.6;     $4,131,578;  9.2;  9.0;     $3,988,751;  8.9;  7.4;    $45,063,642;   $86,328;  $148,827;  $161,875; 5.57; 3.75; 3.66;  $5,596;  $6,103;  $5,921;  $6,130; $10,608; $10,417; $10,006; $10,343;    $21,141,616; 46.7; 46.7;     $1,529,223;  3.4;  2.4;    $17,338,279; 38.3; 32.7;     $5,290,960; 11.7; 18.2;    $33,815,745; 74.6; 71.5;     $5,312,268; 11.7;  8.6;     $2,081,319;  4.6;  3.9;     $2,482,343;  5.5;  6.3;             $0;  0.0;  0.0;     $1,215,338;  2.7;  1.8;       $393,065;  0.9;  0.9;             $0;  0.0;  6.8;    $45,300,078;
080891450222012;    $20,664,785; 45.9; 58.7;     $1,901,719;  4.2;  6.3;    $14,376,809; 31.9; 18.6;     $4,131,578;  9.2;  9.0;     $3,988,751;  8.9;  7.4;    $45,063,642;   $86,328;  $148,827;  $161,875; 5.57; 3.75; 3.66;  $5,596;  $6,103;  $5,921;  $6,130; $10,608; $10,417; $10,006; $10,343;    $21,141,616; 46.7; 46.7;     $1,529,223;  3.4;  2.4;    $17,338,279; 38.3; 32.7;     $5,290,960; 11.7; 18.2;    $33,815,745; 74.6; 71.5;     $5,312,268; 11.7;  8.6;     $2,081,319;  4.6;  3.9;     $2,482,343;  5.5;  6.3;             $0;  0.0;  0.0;     $1,215,338;  2.7;  1.8;       $393,065;  0.9;  0.9;             $0;  0.0;  6.8;    $45,300,078;
080891450222015;    $20,664,785; 45.9; 58.7;     $1,901,719;  4.2;  6.3;    $14,376,809; 31.9; 18.6;     $4,131,578;  9.2;  9.0;     $3,988,751;  8.9;  7.4;    $45,063,642;   $86,328;  $148,827;  $161,875; 5.57; 3.75; 3.66;  $5,596;  $6,103;  $5,921;  $6,130; $10,608; $10,417; $10,006; $10,343;    $21,141,616; 46.7; 46.7;     $1,529,223;  3.4;  2.4;    $17,338,279; 38.3; 32.7;     $5,290,960; 11.7; 18.2;    $33,815,745; 74.6; 71.5;     $5,312,268; 11.7;  8.6;     $2,081,319;  4.6;  3.9;     $2,482,343;  5.5;  6.3;             $0;  0.0;  0.0;     $1,215,338;  2.7;  1.8;       $393,065;  0.9;  0.9;             $0;  0.0;  6.8;    $45,300,078;
080891450222017;    $20,664,785; 45.9; 58.7;     $1,901,719;  4.2;  6.3;    $14,376,809; 31.9; 18.6;     $4,131,578;  9.2;  9.0;     $3,988,751;  8.9;  7.4;    $45,063,642;   $86,328;  $148,827;  $161,875; 5.57; 3.75; 3.66;  $5,596;  $6,103;  $5,921;  $6,130; $10,608; $10,417; $10,006; $10,343;    $21,141,616; 46.7; 46.7;     $1,529,223;  3.4;  2.4;    $17,338,279; 38.3; 32.7;     $5,290,960; 11.7; 18.2;    $33,815,745; 74.6; 71.5;     $5,312,268; 11.7;  8.6;     $2,081,319;  4.6;  3.9;     $2,482,343;  5.5;  6.3;             $0;  0.0;  0.0;     $1,215,338;  2.7;  1.8;       $393,065;  0.9;  0.9;             $0;  0.0;  6.8;    $45,300,078;
080892000260001;     $2,032,750; 39.6; 58.7;       $441,337;  8.6;  6.3;     $1,930,889; 37.6; 18.6;       $452,342;  8.8;  9.0;       $272,556;  5.3;  7.4;     $5,129,874;   $70,521;  $148,827;   $93,127; 5.47; 3.75; 4.41;  $5,102;  $6,103;  $5,921;  $4,970;  $8,836; $10,417; $10,006;  $8,443;     $2,464,851; 49.1; 46.7;       $290,672;  5.8;  2.4;     $1,439,367; 28.7; 32.7;       $826,713; 16.5; 18.2;     $3,805,758; 75.8; 71.5;       $355,573;  7.1;  8.6;       $365,141;  7.3;  3.9;       $363,185;  7.2;  6.3;             $0;  0.0;  0.0;       $131,946;  2.6;  1.8;             $0;  0.0;  0.9;             $0;  0.0;  6.8;     $5,021,603;
080892000261001;     $2,032,750; 39.6; 58.7;       $441,337;  8.6;  6.3;     $1,930,889; 37.6; 18.6;       $452,342;  8.8;  9.0;       $272,556;  5.3;  7.4;     $5,129,874;   $70,521;  $148,827;   $93,127; 5.47; 3.75; 4.41;  $5,102;  $6,103;  $5,921;  $4,970;  $8,836; $10,417; $10,006;  $8,443;     $2,464,851; 49.1; 46.7;       $290,672;  5.8;  2.4;     $1,439,367; 28.7; 32.7;       $826,713; 16.5; 18.2;     $3,805,758; 75.8; 71.5;       $355,573;  7.1;  8.6;       $365,141;  7.3;  3.9;       $363,185;  7.2;  6.3;             $0;  0.0;  0.0;       $131,946;  2.6;  1.8;             $0;  0.0;  0.9;             $0;  0.0;  6.8;     $5,021,603;
080892000262001;     $2,032,750; 39.6; 58.7;       $441,337;  8.6;  6.3;     $1,930,889; 37.6; 18.6;       $452,342;  8.8;  9.0;       $272,556;  5.3;  7.4;     $5,129,874;   $70,521;  $148,827;   $93,127; 5.47; 3.75; 4.41;  $5,102;  $6,103;  $5,921;  $4,970;  $8,836; $10,417; $10,006;  $8,443;     $2,464,851; 49.1; 46.7;       $290,672;  5.8;  2.4;     $1,439,367; 28.7; 32.7;       $826,713; 16.5; 18.2;     $3,805,758; 75.8; 71.5;       $355,573;  7.1;  8.6;       $365,141;  7.3;  3.9;       $363,185;  7.2;  6.3;             $0;  0.0;  0.0;       $131,946;  2.6;  1.8;             $0;  0.0;  0.9;             $0;  0.0;  6.8;     $5,021,603;
080892010260001;     $4,331,621; 50.1; 58.7;       $855,669;  9.9;  6.3;     $2,617,752; 30.3; 18.6;       $536,908;  6.2;  9.0;       $299,014;  3.5;  7.4;     $8,640,964;  $112,994;  $148,827;   $93,127; 4.77; 3.75; 4.41;  $6,091;  $6,103;  $5,921;  $4,970;  $9,826; $10,417; $10,006;  $8,443;     $4,733,838; 54.8; 46.7;       $378,444;  4.4;  2.4;     $2,392,117; 27.7; 32.7;     $1,131,037; 13.1; 18.2;     $6,893,995; 79.8; 71.5;       $497,991;  5.8;  8.6;       $320,184;  3.7;  3.9;       $670,781;  7.8;  6.3;             $0;  0.0;  0.0;       $232,019;  2.7;  1.8;        $20,466;  0.2;  0.9;             $0;  0.0;  6.8;     $8,635,436;
080892010262003;     $4,331,621; 50.1; 58.7;       $855,669;  9.9;  6.3;     $2,617,752; 30.3; 18.6;       $536,908;  6.2;  9.0;       $299,014;  3.5;  7.4;     $8,640,964;  $112,994;  $148,827;   $93,127; 4.77; 3.75; 4.41;  $6,091;  $6,103;  $5,921;  $4,970;  $9,826; $10,417; $10,006;  $8,443;     $4,733,838; 54.8; 46.7;       $378,444;  4.4;  2.4;     $2,392,117; 27.7; 32.7;     $1,131,037; 13.1; 18.2;     $6,893,995; 79.8; 71.5;       $497,991;  5.8;  8.6;       $320,184;  3.7;  3.9;       $670,781;  7.8;  6.3;             $0;  0.0;  0.0;       $232,019;  2.7;  1.8;        $20,466;  0.2;  0.9;             $0;  0.0;  6.8;     $8,635,436;
080892020260001;     $3,939,261; 44.5; 58.7;       $493,465;  5.6;  6.3;     $3,406,341; 38.5; 18.6;       $577,971;  6.5;  9.0;       $436,189;  4.9;  7.4;     $8,853,227;   $80,417;  $148,827;   $93,127; 5.03; 3.75; 4.41;  $4,756;  $6,103;  $5,921;  $4,970;  $7,925; $10,417; $10,006;  $8,443;     $4,400,782; 52.9; 46.7;       $366,618;  4.4;  2.4;     $2,490,633; 29.9; 32.7;     $1,060,643; 12.8; 18.2;     $6,052,150; 72.8; 71.5;       $853,174; 10.3;  8.6;       $458,285;  5.5;  3.9;       $697,200;  8.4;  6.3;             $0;  0.0;  0.0;       $240,341;  2.9;  1.8;        $17,526;  0.2;  0.9;             $0;  0.0;  6.8;     $8,318,676;
080892020261002;     $3,939,261; 44.5; 58.7;       $493,465;  5.6;  6.3;     $3,406,341; 38.5; 18.6;       $577,971;  6.5;  9.0;       $436,189;  4.9;  7.4;     $8,853,227;   $80,417;  $148,827;   $93,127; 5.03; 3.75; 4.41;  $4,756;  $6,103;  $5,921;  $4,970;  $7,925; $10,417; $10,006;  $8,443;     $4,400,782; 52.9; 46.7;       $366,618;  4.4;  2.4;     $2,490,633; 29.9; 32.7;     $1,060,643; 12.8; 18.2;     $6,052,150; 72.8; 71.5;       $853,174; 10.3;  8.6;       $458,285;  5.5;  3.9;       $697,200;  8.4;  6.3;             $0;  0.0;  0.0;       $240,341;  2.9;  1.8;        $17,526;  0.2;  0.9;             $0;  0.0;  6.8;     $8,318,676;
080892020262003;     $3,939,261; 44.5; 58.7;       $493,465;  5.6;  6.3;     $3,406,341; 38.5; 18.6;       $577,971;  6.5;  9.0;       $436,189;  4.9;  7.4;     $8,853,227;   $80,417;  $148,827;   $93,127; 5.03; 3.75; 4.41;  $4,756;  $6,103;  $5,921;  $4,970;  $7,925; $10,417; $10,006;  $8,443;     $4,400,782; 52.9; 46.7;       $366,618;  4.4;  2.4;     $2,490,633; 29.9; 32.7;     $1,060,643; 12.8; 18.2;     $6,052,150; 72.8; 71.5;       $853,174; 10.3;  8.6;       $458,285;  5.5;  3.9;       $697,200;  8.4;  6.3;             $0;  0.0;  0.0;       $240,341;  2.9;  1.8;        $17,526;  0.2;  0.9;             $0;  0.0;  6.8;     $8,318,676;
080892030260001;     $1,633,920; 40.5; 58.7;       $208,027;  5.2;  6.3;     $1,689,126; 41.8; 18.6;       $292,345;  7.2;  9.0;       $213,140;  5.3;  7.4;     $4,036,558;   $77,293;  $148,827;   $86,586; 4.68; 3.75; 4.63;  $6,088;  $6,103;  $5,921;  $5,229;  $9,450; $10,417; $10,006;  $9,058;     $2,496,719; 60.6; 46.7;       $211,773;  5.1;  2.4;     $1,169,949; 28.4; 32.7;       $239,927;  5.8; 18.2;     $3,440,702; 83.5; 71.5;       $202,162;  4.9;  8.6;       $244,801;  5.9;  3.9;       $153,550;  3.7;  6.3;             $0;  0.0;  0.0;        $73,432;  1.8;  1.8;         $3,721;  0.1;  0.9;             $0;  0.0;  6.8;     $4,118,368;
080892030261001;     $1,633,920; 40.5; 58.7;       $208,027;  5.2;  6.3;     $1,689,126; 41.8; 18.6;       $292,345;  7.2;  9.0;       $213,140;  5.3;  7.4;     $4,036,558;   $77,293;  $148,827;   $86,586; 4.68; 3.75; 4.63;  $6,088;  $6,103;  $5,921;  $5,229;  $9,450; $10,417; $10,006;  $9,058;     $2,496,719; 60.6; 46.7;       $211,773;  5.1;  2.4;     $1,169,949; 28.4; 32.7;       $239,927;  5.8; 18.2;     $3,440,702; 83.5; 71.5;       $202,162;  4.9;  8.6;       $244,801;  5.9;  3.9;       $153,550;  3.7;  6.3;             $0;  0.0;  0.0;        $73,432;  1.8;  1.8;         $3,721;  0.1;  0.9;             $0;  0.0;  6.8;     $4,118,368;
080892030262003;     $1,633,920; 40.5; 58.7;       $208,027;  5.2;  6.3;     $1,689,126; 41.8; 18.6;       $292,345;  7.2;  9.0;       $213,140;  5.3;  7.4;     $4,036,558;   $77,293;  $148,827;   $86,586; 4.68; 3.75; 4.63;  $6,088;  $6,103;  $5,921;  $5,229;  $9,450; $10,417; $10,006;  $9,058;     $2,496,719; 60.6; 46.7;       $211,773;  5.1;  2.4;     $1,169,949; 28.4; 32.7;       $239,927;  5.8; 18.2;     $3,440,702; 83.5; 71.5;       $202,162;  4.9;  8.6;       $244,801;  5.9;  3.9;       $153,550;  3.7;  6.3;             $0;  0.0;  0.0;        $73,432;  1.8;  1.8;         $3,721;  0.1;  0.9;             $0;  0.0;  6.8;     $4,118,368;
090100010260001;     $3,477,257; 56.4; 58.7;       $515,736;  8.4;  6.3;     $1,661,998; 27.0; 18.6;       $343,462;  5.6;  9.0;       $164,346;  2.7;  7.4;     $6,162,799;   $89,104;  $148,827;   $93,127; 5.43; 3.75; 4.41;  $4,558;  $6,103;  $5,921;  $4,970;  $7,881; $10,417; $10,006;  $8,443;     $2,698,445; 48.5; 46.7;       $267,344;  4.8;  2.4;     $1,624,584; 29.2; 32.7;       $968,712; 17.4; 18.2;     $3,865,181; 69.5; 71.5;       $408,164;  7.3;  8.6;       $324,153;  5.8;  3.9;       $442,900;  8.0;  6.3;             $0;  0.0;  0.0;       $126,594;  2.3;  1.8;       $392,093;  7.1;  0.9;             $0;  0.0;  6.8;     $5,559,085;
090100010262002;     $3,477,257; 56.4; 58.7;       $515,736;  8.4;  6.3;     $1,661,998; 27.0; 18.6;       $343,462;  5.6;  9.0;       $164,346;  2.7;  7.4;     $6,162,799;   $89,104;  $148,827;   $93,127; 5.43; 3.75; 4.41;  $4,558;  $6,103;  $5,921;  $4,970;  $7,881; $10,417; $10,006;  $8,443;     $2,698,445; 48.5; 46.7;       $267,344;  4.8;  2.4;     $1,624,584; 29.2; 32.7;       $968,712; 17.4; 18.2;     $3,865,181; 69.5; 71.5;       $408,164;  7.3;  8.6;       $324,153;  5.8;  3.9;       $442,900;  8.0;  6.3;             $0;  0.0;  0.0;       $126,594;  2.3;  1.8;       $392,093;  7.1;  0.9;             $0;  0.0;  6.8;     $5,559,085;
090100030260001;    $11,572,960; 47.8; 58.7;     $1,580,274;  6.5;  6.3;     $8,283,772; 34.2; 18.6;     $1,480,181;  6.1;  9.0;     $1,285,836;  5.3;  7.4;    $24,203,023;   $88,170;  $148,827;  $161,875; 4.80; 3.75; 3.66;  $5,237;  $6,103;  $5,921;  $6,130;  $8,274; $10,417; $10,006; $10,343;    $13,104,645; 56.0; 46.7;       $542,928;  2.3;  2.4;     $6,225,832; 26.6; 32.7;     $3,510,965; 15.0; 18.2;    $17,139,538; 73.3; 71.5;     $2,065,930;  8.8;  8.6;     $1,252,264;  5.4;  3.9;     $1,753,984;  7.5;  6.3;             $0;  0.0;  0.0;       $704,299;  3.0;  1.8;       $468,355;  2.0;  0.9;             $0;  0.0;  6.8;    $23,384,370;
090100030261002;    $11,572,960; 47.8; 58.7;     $1,580,274;  6.5;  6.3;     $8,283,772; 34.2; 18.6;     $1,480,181;  6.1;  9.0;     $1,285,836;  5.3;  7.4;    $24,203,023;   $88,170;  $148,827;  $161,875; 4.80; 3.75; 3.66;  $5,237;  $6,103;  $5,921;  $6,130;  $8,274; $10,417; $10,006; $10,343;    $13,104,645; 56.0; 46.7;       $542,928;  2.3;  2.4;     $6,225,832; 26.6; 32.7;     $3,510,965; 15.0; 18.2;    $17,139,538; 73.3; 71.5;     $2,065,930;  8.8;  8.6;     $1,252,264;  5.4;  3.9;     $1,753,984;  7.5;  6.3;             $0;  0.0;  0.0;       $704,299;  3.0;  1.8;       $468,355;  2.0;  0.9;             $0;  0.0;  6.8;    $23,384,370;
090100030262003;    $11,572,960; 47.8; 58.7;     $1,580,274;  6.5;  6.3;     $8,283,772; 34.2; 18.6;     $1,480,181;  6.1;  9.0;     $1,285,836;  5.3;  7.4;    $24,203,023;   $88,170;  $148,827;  $161,875; 4.80; 3.75; 3.66;  $5,237;  $6,103;  $5,921;  $6,130;  $8,274; $10,417; $10,006; $10,343;    $13,104,645; 56.0; 46.7;       $542,928;  2.3;  2.4;     $6,225,832; 26.6; 32.7;     $3,510,965; 15.0; 18.2;    $17,139,538; 73.3; 71.5;     $2,065,930;  8.8;  8.6;     $1,252,264;  5.4;  3.9;     $1,753,984;  7.5;  6.3;             $0;  0.0;  0.0;       $704,299;  3.0;  1.8;       $468,355;  2.0;  0.9;             $0;  0.0;  6.8;    $23,384,370;
090100030262004;    $11,572,960; 47.8; 58.7;     $1,580,274;  6.5;  6.3;     $8,283,772; 34.2; 18.6;     $1,480,181;  6.1;  9.0;     $1,285,836;  5.3;  7.4;    $24,203,023;   $88,170;  $148,827;  $161,875; 4.80; 3.75; 3.66;  $5,237;  $6,103;  $5,921;  $6,130;  $8,274; $10,417; $10,006; $10,343;    $13,104,645; 56.0; 46.7;       $542,928;  2.3;  2.4;     $6,225,832; 26.6; 32.7;     $3,510,965; 15.0; 18.2;    $17,139,538; 73.3; 71.5;     $2,065,930;  8.8;  8.6;     $1,252,264;  5.4;  3.9;     $1,753,984;  7.5;  6.3;             $0;  0.0;  0.0;       $704,299;  3.0;  1.8;       $468,355;  2.0;  0.9;             $0;  0.0;  6.8;    $23,384,370;
090100030262005;    $11,572,960; 47.8; 58.7;     $1,580,274;  6.5;  6.3;     $8,283,772; 34.2; 18.6;     $1,480,181;  6.1;  9.0;     $1,285,836;  5.3;  7.4;    $24,203,023;   $88,170;  $148,827;  $161,875; 4.80; 3.75; 3.66;  $5,237;  $6,103;  $5,921;  $6,130;  $8,274; $10,417; $10,006; $10,343;    $13,104,645; 56.0; 46.7;       $542,928;  2.3;  2.4;     $6,225,832; 26.6; 32.7;     $3,510,965; 15.0; 18.2;    $17,139,538; 73.3; 71.5;     $2,065,930;  8.8;  8.6;     $1,252,264;  5.4;  3.9;     $1,753,984;  7.5;  6.3;             $0;  0.0;  0.0;       $704,299;  3.0;  1.8;       $468,355;  2.0;  0.9;             $0;  0.0;  6.8;    $23,384,370;
090100040260001;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040260002;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040261003;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040261005;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040261007;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262007;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262008;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262010;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262011;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262013;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262017;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
090100040262020;    $65,901,812; 69.9; 58.7;     $5,454,190;  5.8;  6.3;     $8,100,491;  8.6; 18.6;     $7,832,160;  8.3;  9.0;     $7,048,269;  7.5;  7.4;    $94,336,922;  $200,369;  $148,827;  $161,875; 3.73; 3.75; 3.66;  $5,973;  $6,103;  $5,921;  $6,130;  $9,752; $10,417; $10,006; $10,343;    $49,948,239; 55.2; 46.7;     $3,248,071;  3.6;  2.4;    $31,613,353; 34.9; 32.7;     $5,672,282;  6.3; 18.2;    $75,002,562; 82.9; 71.5;     $6,485,519;  7.2;  8.6;     $2,862,407;  3.2;  3.9;     $2,794,648;  3.1;  6.3;             $0;  0.0;  0.0;     $3,128,867;  3.5;  1.8;       $207,942;  0.2;  0.9;             $0;  0.0;  6.8;    $90,481,945;
